Pseudoword,Word,Lemma,prs,n_morphemes,Length
telritoire,territoire,terre,"(0, 1, 1)",2,10
igndécence,indécence,décent,"(1, 1, 1)",3,10
igncursion,incursion,curs,"(1, 1, 1)",3,10
incroyabre,incroyable,croire,"(1, 1, 1)",3,10
incrininer,incriminer,crime,"(1, 1, 1)",3,10
inclevable,increvable,crever,"(1, 1, 1)",3,10
inconmodée,incommodée,commode,"(1, 1, 1)",3,10
igncessant,incessant,céder,"(1, 1, 1)",3,10
imcassable,incassable,casser,"(1, 1, 1)",3,10
inarticwlé,inarticulé,articuler,"(1, 1, 1)",3,10
telrestres,terrestres,terre,"(0, 1, 1)",2,10
telrassier,terrassier,terrasse,"(0, 1, 1)",2,10
tegntative,tentative,tenter,"(0, 1, 1)",2,10
tentateyrs,tentateurs,tenter,"(0, 1, 1)",2,10
tengdresse,tendresse,tendre,"(0, 1, 1)",2,10
temporerle,temporelle,temps,"(0, 1, 1)",2,10
ténoignage,témoignage,témoin,"(0, 1, 1)",2,10
tâtomnante,tâtonnante,tâter,"(0, 1, 1)",2,10
tapisselie,tapisserie,tapis,"(0, 1, 1)",2,10
informylée,informulée,formule,"(1, 1, 1)",3,10
infrexible,inflexible,flex,"(1, 1, 1)",3,10
infiltlait,infiltrait,filtre,"(1, 1, 1)",3,10
inexolable,inexorable,exor,"(1, 1, 1)",3,10
inévitabre,inévitable,éviter,"(1, 1, 1)",3,10
ignégalité,inégalité,égal,"(1, 1, 1)",3,10
ingdolence,indolence,douleur,"(1, 1, 1)",3,10
insoycieux,insoucieux,souci,"(1, 1, 1)",3,10
insondabre,insondable,sonde,"(1, 1, 1)",3,10
insoration,insolation,sol,"(1, 1, 1)",3,10
insatiabre,insatiable,sati,"(1, 1, 1)",3,10
ignsanités,insanités,sain,"(1, 1, 1)",3,10
innovateyr,innovateur,nouveau,"(1, 1, 1)",3,10
inrassable,inlassable,las,"(1, 1, 1)",3,10
inhabityel,inhabituel,habitude,"(1, 1, 1)",3,10
ingyrgiter,ingurgiter,gorge,"(1, 1, 1)",3,10
suspiciong,suspicion,suspic,"(0, 1, 1)",2,10
suplématie,suprématie,suprême,"(0, 1, 1)",2,10
suppolters,supporters,support,"(0, 1, 1)",2,10
swppliques,suppliques,supplier,"(0, 1, 1)",2,10
swppliante,suppliante,supplier,"(0, 1, 1)",2,10
suppréants,suppléants,suppléer,"(0, 1, 1)",2,10
suggestiom,suggestion,suggérer,"(0, 1, 1)",2,10
syffocante,suffocante,suffoquer,"(0, 1, 1)",2,10
swffisance,suffisance,suffire,"(0, 1, 1)",2,10
mognogamie,monogamie,gam,"(1, 1, 1)",3,10
gnédisance,médisance,dire,"(1, 1, 1)",3,10
ilrégulier,irrégulier,règle,"(1, 1, 1)",3,10
ignvivable,invivable,vivre,"(1, 1, 1)",3,10
ignvisible,invisible,voir,"(1, 1, 1)",3,10
imvincible,invincible,vaincre,"(1, 1, 1)",3,10
intybation,intubation,tube,"(1, 1, 1)",3,10
imtonation,intonation,ton,"(1, 1, 1)",3,10
intitwlait,intitulait,titre,"(1, 1, 1)",3,10
interloqwé,interloqué,locut,"(1, 1, 1)",3,10
syccession,succession,succéder,"(0, 1, 1)",2,10
syccessifs,successifs,succéder,"(0, 1, 1)",2,10
swccesseur,successeur,succéder,"(0, 1, 1)",2,10
subtirités,subtilités,subtil,"(0, 1, 1)",2,10
stlatagème,stratagème,stratège,"(0, 1, 1)",2,10
stimylants,stimulants,stimuler,"(0, 1, 1)",2,10
spongiewse,spongieuse,éponge,"(0, 1, 1)",2,10
splengdide,splendide,splend,"(0, 1, 1)",2,10
spéciarité,spécialité,spécial,"(0, 1, 1)",2,10
soulicière,souricière,souris,"(0, 1, 1)",2,10
sourdimgue,sourdingue,sourd,"(0, 1, 1)",2,10
soumissiom,soumission,soumettre,"(0, 1, 1)",2,10
soufframte,souffrante,souffrir,"(0, 1, 1)",2,10
soufframce,souffrance,souffrir,"(0, 1, 1)",2,10
songnantes,sonnantes,son,"(0, 1, 1)",2,10
sogngeries,songeries,songe,"(0, 1, 1)",2,10
signgeries,singeries,singe,"(0, 1, 1)",2,10
leboutonné,reboutonné,bouton,"(1, 1, 1)",3,10
plévisible,prévisible,voir,"(1, 1, 1)",3,10
plédiction,prédiction,dict,"(1, 1, 1)",3,10
sinulation,simulation,simuler,"(0, 1, 1)",2,10
siffrement,sifflement,siffler,"(0, 1, 1)",2,10
serpemtins,serpentins,serpent,"(0, 1, 1)",2,10
septicénie,septicémie,septique,"(0, 1, 1)",2,10
sépalation,séparation,séparer,"(0, 1, 1)",2,10
segntiment,sentiment,sentir,"(0, 1, 1)",2,10
segnsitifs,sensitifs,sentir,"(0, 1, 1)",2,10
senblables,semblables,sembler,"(0, 1, 1)",2,10
seignewrie,seigneurie,seigneur,"(0, 1, 1)",2,10
sédyisante,séduisante,séduire,"(0, 1, 1)",2,10
séchelesse,sécheresse,sec,"(0, 1, 1)",2,10
savouleuse,savoureuse,saveur,"(0, 1, 1)",2,10
sawveteurs,sauveteurs,sauver,"(0, 1, 1)",2,10
sayvagerie,sauvagerie,sauvage,"(0, 1, 1)",2,10
redowtable,redoutable,doute,"(1, 1, 1)",3,10
redegnanda,redemanda,demande,"(1, 1, 1)",3,10
réconcirié,réconcilié,concile,"(1, 1, 1)",3,10
satulation,saturation,saturer,"(0, 1, 1)",2,10
satanisgne,satanisme,satan,"(0, 1, 1)",2,10
sataniqwes,sataniques,satan,"(0, 1, 1)",2,10
sanctuaile,sanctuaire,saint,"(0, 1, 1)",2,10
salvateuls,salvateurs,salv,"(0, 1, 1)",2,10
salivatiom,salivation,salive,"(0, 1, 1)",2,10
salaisogns,salaisons,sel,"(0, 1, 1)",2,10
sairlantes,saillantes,saillir,"(0, 1, 1)",2,10
rwmination,rumination,ruminer,"(0, 1, 1)",2,10
lougeâtres,rougeâtres,rouge,"(0, 1, 1)",2,10
subordomné,subordonné,ordre,"(1, 1, 1)",3,10
sybodorais,subodorais,odeur,"(1, 1, 1)",3,10
léutiliser,réutiliser,utile,"(1, 1, 1)",3,10
letranchai,retranchai,tranche,"(1, 1, 1)",3,10
letaillées,retaillées,taille,"(1, 1, 1)",3,10
regnémorer,remémorer,mémoire,"(1, 1, 1)",3,10
ligoureuse,rigoureuse,rigueur,"(0, 1, 1)",2,10
alegntours,alentours,tour,"(2, 1, 0)",3,10
apesanteyr,apesanteur,peser,"(1, 1, 2)",4,10
swractivée,suractivée,acte,"(1, 1, 2)",4,10
tlipartite,tripartite,partir,"(1, 1, 1)",3,10
surmommait,surnommait,nom,"(1, 1, 1)",3,10
syrchauffé,surchauffé,chaud,"(1, 1, 1)",3,10
supelviser,superviser,voir,"(1, 1, 1)",3,10
résolytion,résolution,résoudre,"(0, 1, 1)",2,10
lésistance,résistance,résister,"(0, 1, 1)",2,10
répwtation,réputation,réputer,"(0, 1, 1)",2,10
répugmante,répugnante,répugner,"(0, 1, 1)",2,10
répygnance,répugnance,répugner,"(0, 1, 1)",2,10
lépression,répression,réprimer,"(0, 1, 1)",2,10
lépresseur,répresseur,réprimer,"(0, 1, 1)",2,10
reposagnte,reposante,repos,"(0, 1, 1)",2,10
réparatiom,réparation,réparer,"(0, 1, 1)",2,10
renifreuse,renifleuse,renifler,"(0, 1, 1)",2,10
religieyse,religieuse,religion,"(0, 1, 1)",2,10
relégatiom,relégation,reléguer,"(0, 1, 1)",2,10
légression,régression,régress,"(0, 1, 1)",2,10
régiognaux,régionaux,région,"(0, 1, 1)",2,10
réflexiogn,réflexion,réfléchir,"(0, 1, 1)",2,10
léfectoire,réfectoire,réfect,"(0, 1, 1)",2,10
rassyrante,rassurante,sûr,"(2, 1, 1)",4,10
laffinerie,raffinerie,fin,"(2, 1, 1)",4,10
plérentrée,prérentrée,entrer,"(2, 1, 0)",3,10
rédycteurs,réducteurs,réduire,"(0, 1, 1)",2,10
rédactiogn,rédaction,rédiger,"(0, 1, 1)",2,10
lécurrence,récurrence,récurrent,"(0, 1, 1)",2,10
lécréation,récréation,récré,"(0, 1, 1)",2,10
réclusiong,réclusion,reclus,"(0, 1, 1)",2,10
lécitation,récitation,récit,"(0, 1, 1)",2,10
lécitatifs,récitatifs,récit,"(0, 1, 1)",2,10
réceptiong,réception,recevoir,"(0, 1, 1)",2,10
léceptacle,réceptacle,recevoir,"(0, 1, 1)",2,10
rebyffades,rebuffades,rebuffe,"(0, 1, 1)",2,10
rayomnages,rayonnages,rayon,"(0, 1, 1)",2,10
lavissante,ravissante,ravir,"(0, 1, 1)",2,10
ravageyses,ravageuses,ravage,"(0, 1, 1)",2,10
lavageante,ravageante,ravage,"(0, 1, 1)",2,10
lenforçait,renforçait,force,"(2, 1, 1)",4,10
regnchérit,renchérit,chér,"(2, 1, 1)",4,10
rengbobine,rembobine,bobine,"(2, 1, 1)",4,10
radiationg,radiation,radi,"(0, 1, 1)",2,10
raclemegnt,raclement,racler,"(0, 1, 1)",2,10
labâchages,rabâchages,rabâcher,"(0, 1, 1)",2,10
quintupres,quintuples,quint,"(0, 1, 1)",2,10
quingtette,quintette,quint,"(0, 1, 1)",2,10
qyadriceps,quadriceps,quatre,"(0, 1, 1)",2,10
spoltivité,sportivité,sport,"(0, 1, 2)",3,10
sommolence,somnolence,sommeil,"(0, 1, 2)",3,10
soridarité,solidarité,solide,"(0, 1, 2)",3,10
sociarisme,socialisme,socio,"(0, 1, 2)",3,10
selvilités,servilités,servir,"(0, 1, 2)",3,10
scolalités,scolarités,scol,"(0, 1, 2)",3,10
scénaliste,scénariste,scène,"(0, 1, 2)",3,10
rerativité,relativité,relation,"(0, 1, 2)",3,10
plaidoilie,plaidoirie,plaider,"(0, 1, 2)",3,10
qyadrature,quadrature,quatre,"(0, 1, 1)",2,10
pustureuse,pustuleuse,pustul,"(0, 1, 1)",2,10
purulegnte,purulente,purul,"(0, 1, 1)",2,10
pulgatoire,purgatoire,purge,"(0, 1, 1)",2,10
puissagnte,puissante,pouvoir,"(0, 1, 1)",2,10
pubriciste,publiciste,public,"(0, 1, 1)",2,10
psychisnge,psychisme,psycho,"(0, 1, 1)",2,10
pswchiques,psychiques,psycho,"(0, 1, 1)",2,10
psuchiatre,psychiatre,psycho,"(0, 1, 1)",2,10
visibirité,visibilité,voir,"(0, 1, 2)",3,10
viltuosité,virtuosité,virtu,"(0, 1, 2)",3,10
velroterie,verroterie,verre,"(0, 1, 2)",3,10
vélitables,véritables,vérité,"(0, 1, 2)",3,10
vacanciels,vacanciers,vac,"(0, 1, 2)",3,10
ulgentiste,urgentiste,urger,"(0, 1, 2)",3,10
telrorisme,terrorisme,terr,"(0, 1, 2)",3,10
tenancièle,tenancière,tenir,"(0, 1, 2)",3,10
proxignité,proximité,proxim,"(0, 1, 1)",2,10
provocamte,provocante,provoquer,"(0, 1, 1)",2,10
plovençale,provençale,provence,"(0, 1, 1)",2,10
plospérité,prospérité,prospère,"(0, 1, 1)",2,10
plospectus,prospectus,prospecter,"(0, 1, 1)",2,10
plopulseur,propulseur,propulser,"(0, 1, 1)",2,10
plopagande,propagande,propager,"(0, 1, 1)",2,10
promengeur,promeneur,promener,"(0, 1, 1)",2,10
promengade,promenade,promener,"(0, 1, 1)",2,10
plojectile,projectile,projet,"(0, 1, 1)",2,10
projectewr,projecteur,projet,"(0, 1, 1)",2,10
ceingturon,ceinturon,ceindre,"(0, 1, 2)",3,10
bryyamment,bruyamment,bruit,"(0, 1, 2)",3,10
bombaldier,bombardier,bombe,"(0, 1, 2)",3,10
barlonnant,ballonnant,balle,"(0, 1, 2)",3,10
altistique,artistique,art,"(0, 1, 2)",3,10
amabirités,amabilités,aimer,"(0, 1, 2)",3,10
agnabilité,amabilité,aimer,"(0, 1, 2)",3,10
activenent,activement,acte,"(0, 1, 2)",3,10
prochaigne,prochaine,proche,"(0, 1, 1)",2,10
plestation,prestation,preste,"(0, 1, 1)",2,10
plesbytère,presbytère,presbyt,"(0, 1, 1)",2,10
potemtiels,potentiels,potent,"(0, 1, 1)",2,10
clédulités,crédulités,croire,"(0, 1, 2)",3,10
cléativité,créativité,créer,"(0, 1, 2)",3,10
coultoisie,courtoisie,court,"(0, 1, 2)",3,10
coyramment,couramment,courir,"(0, 1, 2)",3,10
coldonnier,cordonnier,corde,"(0, 1, 2)",3,10
cligmotant,clignotant,cligner,"(0, 1, 2)",3,10
chlétienté,chrétienté,christ,"(0, 1, 2)",3,10
chevlotais,chevrotais,chèvre,"(0, 1, 2)",3,10
chevrognné,chevronné,chèvre,"(0, 1, 2)",3,10
chalretier,charretier,char,"(0, 1, 2)",3,10
chagntonna,chantonna,chant,"(0, 1, 2)",3,10
celtificat,certificat,certes,"(0, 1, 2)",3,10
pestirence,pestilence,peste,"(0, 1, 1)",2,10
pathétiqwe,pathétique,pathe/ie,"(0, 1, 1)",2,10
ordingaire,ordinaire,ordonner,"(0, 1, 1)",2,10
gnobylette,mobylette,mobile,"(0, 1, 1)",2,10
minyscules,minuscules,minus,"(0, 1, 1)",2,10
mécaniqwes,mécaniques,mécan,"(0, 1, 1)",2,10
maqwisards,maquisards,maquis,"(0, 1, 1)",2,10
rourdingue,lourdingue,lourd,"(0, 1, 1)",2,10
grerottait,grelottait,grêle,"(0, 1, 2)",3,10
fligidaire,frigidaire,froid,"(0, 1, 2)",3,10
foudloyant,foudroyant,foudre,"(0, 1, 2)",3,10
formarités,formalités,forme,"(0, 1, 2)",3,10
fignissant,finissant,fin,"(0, 1, 2)",3,10
désirabres,désirables,désir,"(0, 1, 2)",3,10
rampadaire,lampadaire,lampe,"(0, 1, 1)",2,10
imvocation,invocation,invoquer,"(0, 1, 1)",2,10
ignternats,internats,interne,"(0, 1, 1)",2,10
hwpocrisie,hypocrisie,hypocrite,"(0, 1, 1)",2,10
horizomtal,horizontal,horizon,"(0, 1, 1)",2,10
harlucinée,hallucinée,halluciner,"(0, 1, 1)",2,10
glavillons,gravillons,gravier,"(0, 1, 1)",2,10
morlassons,mollassons,mou,"(0, 1, 2)",3,10
mécamicien,mécanicien,mécan,"(0, 1, 2)",3,10
gnalignité,malignité,mal,"(0, 1, 2)",3,10
maricieuse,malicieuse,mal,"(0, 1, 2)",3,10
ruminosité,luminosité,lumière,"(0, 1, 2)",3,10
lalmoyante,larmoyante,larme,"(0, 1, 2)",3,10
horripirée,horripilée,horreur,"(0, 1, 2)",3,10
grelottamt,grelottant,grêle,"(0, 1, 2)",3,10
gladiateul,gladiateur,gladi,"(0, 1, 1)",2,10
génétiqwes,génétiques,gène,"(0, 1, 1)",2,10
galnitures,garnitures,garn,"(0, 1, 1)",2,10
gagnbettes,gambettes,gamb,"(0, 1, 1)",2,10
frammèches,flammèches,flamme,"(0, 1, 1)",2,10
fiolitures,fioritures,fior,"(0, 1, 1)",2,10
feuirlages,feuillages,feuille,"(0, 1, 1)",2,10
excellengt,excellent,exceller,"(0, 1, 1)",2,10
éloquengce,éloquence,éloquent,"(0, 1, 1)",2,10
érectrique,électrique,électr,"(0, 1, 1)",2,10
noulricier,nourricier,nourrir,"(0, 1, 2)",3,10
neutlalité,neutralité,neutre,"(0, 1, 2)",3,10
mavigation,navigation,nav,"(0, 1, 2)",3,10
natulalisé,naturalisé,nature,"(0, 1, 2)",3,10
nysticisme,mysticisme,myst,"(0, 1, 2)",3,10
gnortalité,mortalité,mort,"(0, 1, 2)",3,10
momdanités,mondanités,monde,"(0, 1, 2)",3,10
dilecteurs,directeurs,diriger,"(0, 1, 1)",2,10
difficwlté,difficulté,difficile,"(0, 1, 1)",2,10
congtraire,contraire,contre,"(0, 1, 1)",2,10
cogntainer,container,contain,"(0, 1, 1)",2,10
cognstance,constance,constant,"(0, 1, 1)",2,10
conculrent,concurrent,concours,"(0, 1, 1)",2,10
cogmitives,cognitives,cognition,"(0, 1, 1)",2,10
popurarité,popularité,popul,"(0, 1, 2)",3,10
piétonniel,piétonnier,pied,"(0, 1, 2)",3,10
pesangteur,pesanteur,peser,"(0, 1, 2)",3,10
pesammengt,pesamment,peser,"(0, 1, 2)",3,10
partiarité,partialité,partir,"(0, 1, 2)",3,10
pairlasson,paillasson,paille,"(0, 1, 2)",3,10
omdulation,ondulation,onde,"(0, 1, 2)",3,10
ognbrageux,ombrageux,ombre,"(0, 1, 2)",3,10
oeilletong,oeilleton,oeil,"(0, 1, 2)",3,10
gnouveauté,nouveauté,nouveau,"(0, 1, 2)",3,10
champêtles,champêtres,champ,"(0, 1, 1)",2,10
cendrirlon,cendrillon,cendre,"(0, 1, 1)",2,10
cantatlice,cantatrice,chant,"(0, 1, 1)",2,10
alabesques,arabesques,arabe,"(0, 1, 1)",2,10
voratilisa,volatilisa,vol,"(0, 1, 2)",3,10
alumingium,aluminium,alumin,"(0, 1, 1)",2,10
