Word,Structure,Prefix_Frequency,Root_Frequency,Suffix_Frequency,Word_Length
ambi(pègre)o,prs,0.34,1.34,64.91,10
sub(gril)oit,prs,3.90999999999999,0.64,0.05,10
au(pieuter)é,prs,87.29,0.85,846.24,10
pan(coupl)ol,prs,3.88999999999999,1.54999999999999,39.3799999999999,10
per(dict)iau,prs,1.01,31.88,0.95,10
tri(plût)ène,prs,12.7399999999999,0.22,1.21,10
syn(nuance)u,prs,28.31,1.99,21.57,10
apo(cou)lège,prs,0.17,43.71,2.35,10
ana(vamp)ène,prs,1.48,0.33,1.21,10
(féminin)arc,rs,,21.35,0.0,10
re(faîte)ure,prs,6595.02,56.42,595.65,10
dé(melon)ada,prs,1752.69,7.10999999999999,1.04,10
eu(ci)it[VB],prs,1.11,10.23,18.81,10
dia(chiot)oy,prs,19.02,5.68,0.79,10
pan(béat)ice,prs,3.88999999999999,0.85,312.58,10
en(siècle)at,prs,2094.69,45.7699999999999,166.91,10
as(dû)at[VB],prs,248.66,6.96,0.77,10
pan(lait)ice,prs,3.88999999999999,61.64,312.58,10
bis(parc)age,prs,0.03,33.0199999999999,707.48,10
sous(puce)ir,prs,98.6,28.84,168.27,10
in(fluet)ine,prs,1478.96,0.31,56.3199999999999,10
bi(forme)aul,prs,13.32,262.78,1.35,10
com(véloce)é,prs,28.22,0.25,846.24,10
mi(eaux)rium,prs,38.47,15.14,3.94,10
sus(clip)ime,prs,20.1599999999999,2.12,9.5,10
as(vécés)oul,prs,248.66,0.01,0.12,10
ex(verge)ium,prs,79.38,0.82,6.47999999999999,10
hypo(jurer)i,prs,10.42,160.21,9.2,10
as(délai)et1,prs,248.66,11.04,1.48,10
bis(au)eteux,prs,0.03,4634.76999999999,0.08,10
pro(main)et1,prs,37.76,530.92,1.48,10
trans(oléo)é,prs,105.41,0.0,846.24,10
au(judice)ir,prs,87.29,12.57,168.27,10
sur(trop)ium,prs,248.22,859.54,6.47999999999999,10
dys(pizza)ou,prs,0.86,23.09,18.39,10
sé(flic)able,prs,1.22,153.5,1042.69,10
(curry)ures3,rs,,1.65,0.03,10
é(flegme)ien,prs,320.17,0.22,291.01,10
sur(motus)el,prs,248.22,0.88,1103.39999999999,10
sur(rage)eul,prs,248.22,25.75,2.42,10
sus(sole)eau,prs,20.1599999999999,1.29,436.9,10
uni(zen)ment,prs,6.45,3.47,5042.80999999999,10
su(gladi)ise,prs,0.0,2.84,75.3999999999999,10
as(quant)ium,prs,248.66,7.94,6.47999999999999,10
é(noël)estre,prs,320.17,2.14,7.34,10
mé(fret)ûres,prs,36.91,0.18,3.82,10
bi(clap)oche,prs,13.32,1.43,3.16,10
sé(seul)aire,prs,1.22,1287.33,853.76,10
co(fusées)oi,prs,73.72,4.17,5.84,10
é(label)bles,prs,320.17,1.3,0.77,10
ob(noir)cule,prs,0.93,228.519999999999,5.41,10
bi(part)iste,prs,13.32,6.58,322.749999999999,10
sub(gaver)ce,prs,3.90999999999999,3.2,0.38,10
con(vous)ate,prs,190.18,13589.7,4.15,10
ab(franc)one,prs,1.44,80.33,1.39,10
re(cage)ario,prs,6595.02,19.51,21.85,10
tri(pig)erie,prs,12.7399999999999,26.25,267.479999999999,10
bi(castel)ce,prs,13.32,0.14,0.38,10
com(poème)um,prs,28.22,27.03,10.79,10
a(éboué)[VB],prs,2142.22,0.0,25208.9699999999,10
uni(cure)oir,prs,6.45,10.66,113.06,10
inter(dent)u,prs,65.87,96.9399999999999,21.57,10
bi(verrue)ol,prs,13.32,1.2,39.3799999999999,10
en(clair)ade,prs,2094.69,213.31,65.47,10
apo(péjor)al,prs,0.17,0.08,1125.04,10
as(médi)inet,prs,248.66,5.78,1.02,10
au(dédier)as,prs,87.29,10.52,0.05,10
com(joue)éon,prs,28.22,41.03,3.28,10
re(blues)ose,prs,6595.02,7.81,12.7,10
infra(mec)al,prs,2.06,325.55,1125.04,10
a(calomnie)o,prs,2142.22,5.15,64.91,10
ex(rapid)ité,prs,79.38,2.36,1491.88,10
épi(pignon)é,prs,1.27,4.94,846.24,10
con(gitan)et,prs,190.18,8.69,229.51,10
sé(ourlet)er,prs,1.22,0.69,316.04,10
anti(bâche)i,prs,9.51,2.41,9.2,10
con(mute)ium,prs,190.18,0.24,6.47999999999999,10
uni(mer)oble,prs,6.45,147.359999999999,1.53,10
mi(pole)aire,prs,38.47,2.47,853.76,10
su(style)ore,prs,0.0,33.69,5.18999999999999,10
mono(rugir)},prs,6.88,1.77999999999999,0.21,10
ad(pécun)eau,prs,28.56,0.11,436.9,10
bi(essai)ais,prs,13.32,233.26,98.63,10
pén(hutte)oi,prs,2.1,3.9,5.84,10
(métabol)ime,rs,,1.22,9.5,10
sub(orme)ûre,prs,3.90999999999999,0.39,7.59,10
vi(bénin)arc,prs,0.41,0.88,0.0,10
(obtient)ore,rs,,6.75,5.18999999999999,10
co(guêpe)ore,prs,73.72,3.37,5.18999999999999,10
épi(bec)isme,prs,1.27,7.83,100.85,10
pro(chip)ule,prs,37.76,6.72,6.53,10
con(képi)ing,prs,190.18,2.4,68.61,10
sau(gens)ade,prs,0.04,594.29,65.47,10
sé(merde)aye,prs,1.22,537.439999999999,3.66,10
tri(pot)èche,prs,12.7399999999999,31.33,0.02,10
eu(ébats)ice,prs,1.11,0.41,312.58,10
ambi(cage)if,prs,0.34,19.51,409.409999999999,10
é(régir)èche,prs,320.17,7.12,0.02,10
(phage)cules,rs,,0.75,2.47,10
uni(type)ite,prs,6.45,348.19,30.57,10
mé(démie)ace,prs,36.91,11.8,28.65,10
anti(mètre)s,prs,9.51,98.51,2.31,10
hémi(fouet)s,prs,1.0,15.13,2.31,10
ad(celte)ice,prs,28.56,0.46,312.58,10
é(cagne)isme,prs,320.17,0.01,100.85,10
pan(nul)atie,prs,3.88999999999999,177.85,0.47,10
sé(rotin)ude,prs,1.22,0.13,70.7599999999999,10
in(trône)ure,prs,1478.96,14.29,595.65,10
as(crapaud)é,prs,248.66,11.2999999999999,846.24,10
in(antér)ure,prs,1478.96,4.18,595.65,10
in(gicler)ie,prs,1478.96,2.88,435.78,10
ana(faciès)é,prs,1.48,0.21,846.24,10
é(intime)eux,prs,320.17,28.66,1027.7,10
pré(clap)ève,prs,209.31,1.43,0.71,10
é(dehors)oïd,prs,320.17,228.59,0.08,10
re(bénir)mat,prs,6595.02,61.23,1.37,10
en(moyen)eau,prs,2094.69,140.95,436.9,10
as(raid)eton,prs,248.66,1.16,0.48,10
co(bout)erie,prs,73.72,137.63,267.479999999999,10
sau(cendre)i,prs,0.04,21.5699999999999,9.2,10
ex(phage)aye,prs,79.38,0.75,3.66,10
é(fan)ad[VB],prs,320.17,26.5999999999999,0.95,10
bi(naute)ell,prs,13.32,8.32,5.21,10
arch(mess)er,prs,4.60999999999999,1.74,316.04,10
ana(pan)acre,prs,1.48,14.85,0.85,10
anti(de)ième,prs,9.51,25220.96,159.55,10
dia(merci)um,prs,19.02,1431.33,10.79,10
par(hépat)um,prs,44.24,2.04,10.79,10
eu(infime)ie,prs,1.11,2.09,435.78,10
sub(gin)ûres,prs,3.90999999999999,6.15,3.82,10
co(race)ique,prs,73.72,43.53,852.449999999999,10
sau(lino)ade,prs,0.04,0.38,65.47,10
pén(éveil)oy,prs,2.1,216.709999999999,0.79,10
eu(doigt)eut,prs,1.11,86.78,6.61,10
mi(haïr)aste,prs,38.47,51.13,8.28,10
sus(mais)elé,prs,20.1599999999999,5180.5,1.14,10
in(rébus)ate,prs,1478.96,0.1,4.15,10
é(samedi)ule,prs,320.17,46.54,6.53,10
pro(épée)ite,prs,37.76,32.82,30.57,10
a(humain)ais,prs,2142.22,167.71,98.63,10
per(gaine)ou,prs,1.01,2.19999999999999,18.39,10
dia(pédie)ol,prs,19.02,1.98999999999999,39.3799999999999,10
au(azimut)on,prs,87.29,0.57,331.19,10
sus(futur)at,prs,20.1599999999999,49.54,166.91,10
par(âge)cule,prs,44.24,172.45,5.41,10
vi(quasi)ais,prs,0.41,7.66,98.63,10
in(chaux)dre,prs,1478.96,1.32,50.12,10
syn(sigle)ex,prs,28.31,0.56,0.42,10
juxta(ce)nce,prs,0.03,10360.53,1491.29,10
pré(secret)o,prs,209.31,170.429999999999,64.91,10
mé(opium)ule,prs,36.91,3.95,6.53,10
juxta(tén)re,prs,0.03,0.89,17.02,10
sé(vore)ûres,prs,1.22,19.97,3.82,10
péri(épi)ail,prs,6.71,12.55,29.13,10
sub(delà)èle,prs,3.90999999999999,3.73,3.87,10
super(pot)in,prs,1.7,31.33,109.48,10
vi(mamie)ain,prs,0.41,18.56,805.679999999999,10
ex(troup)ain,prs,79.38,11.57,805.679999999999,10
tri(robot)ïa,prs,12.7399999999999,23.58,2.03,10
su(salle)ada,prs,0.0,116.91,1.04,10
pré(caquet)i,prs,209.31,0.0,9.2,10
mé(chip)iatr,prs,36.91,6.72,11.27,10
é(heure)aine,prs,320.17,721.56,72.1799999999999,10
dé(arroser)o,prs,1752.69,15.25,64.91,10
mi(étuve)ude,prs,38.47,0.43,70.7599999999999,10
en(boudin)an,prs,2094.69,2.85,29.2899999999999,10
as(aile)sant,prs,248.66,45.78,0.62,10
su(lancin)ir,prs,0.0,0.58,168.27,10
eu(alerte)ar,prs,1.11,32.51,1.54,10
ad(jabot)eur,prs,28.56,0.15,2127.06,10
en(police)if,prs,2094.69,1.9,409.409999999999,10
co(pause)ise,prs,73.72,29.08,75.3999999999999,10
a(recel)acre,prs,2142.22,1.11,0.85,10
ob(torve)ène,prs,0.93,0.02,1.21,10
au(ordure)oi,prs,87.29,31.23,5.84,10
eu(petit)eur,prs,1.11,1341.18,2127.06,10
épi(guide)on,prs,1.27,42.54,331.19,10
ad(suer)urne,prs,28.56,16.83,6.09,10
anté(ard)ide,prs,8.42,18.48,29.06,10
a(surgir)ate,prs,2142.22,15.3999999999999,4.15,10
ad(radic)nce,prs,28.56,7.98999999999999,1491.29,10
(magner)esse,rs,,5.72,279.86,10
épi(ligne)oi,prs,1.27,108.109999999999,5.84,10
as(thème)aye,prs,248.66,17.32,3.66,10
sau(mêler)ir,prs,0.04,55.7299999999999,168.27,10
dé(sève)euse,prs,1752.69,3.19,20.61,10
mé(arène)nce,prs,36.91,2.5,1491.29,10
apo(rôtir)il,prs,0.17,7.74,12.29,10
eu(corne)ple,prs,1.11,11.2199999999999,7.91,10
(piller)euse,rs,,6.27,20.61,10
mé(nier)inet,prs,36.91,27.98,1.02,10
au(jarre)mat,prs,87.29,1.25,1.37,10
mé(taudis)ie,prs,36.91,4.17,435.78,10
eu(tarin)ier,prs,1.11,0.1,847.1,10
ana(roc)asse,prs,1.48,3.91,39.9,10
au(ciment)oy,prs,87.29,5.6,0.79,10
sé(avant)ail,prs,1.22,799.74,29.13,10
uni(gare)age,prs,6.45,62.11,707.48,10
a(élucubr)um,prs,2142.22,0.18,10.79,10
con(ample)ie,prs,190.18,6.63,435.78,10
arch(mes)sse,prs,4.60999999999999,1328.99,37.89,10
sur(dextre)o,prs,248.22,0.32,64.91,10
in(seiz)euse,prs,1478.96,1.12,20.61,10
dys(mener)oy,prs,0.86,729.78,0.79,10
mé(tarte)oïd,prs,36.91,14.32,0.08,10
para(ship)oi,prs,17.47,0.38,5.84,10
ex(voisin)al,prs,79.38,75.82,1125.04,10
dé(dos)icide,prs,1752.69,180.9,12.37,10
dia(vac)illé,prs,19.02,69.5099999999999,0.19,10
par(correct),pr,44.24,53.05,,10
dé(chambre)},prs,1752.69,291.78,0.21,10
bis(onze)ain,prs,0.03,14.28,805.679999999999,10
par(filou)oi,prs,44.24,2.49,5.84,10
tri(vase)ais,prs,12.7399999999999,10.99,98.63,10
vi(pun)oyant,prs,0.41,3.1,0.97,10
com(mât)être,prs,28.22,1.81999999999999,0.47,10
sous(fête)al,prs,98.6,204.22,1125.04,10
re(coin)ende,prs,6595.02,101.78,0.03,10
sé(scato)eur,prs,1.22,0.01,2127.06,10
eu(gésir)ule,prs,1.11,1.86,6.53,10
sur(chine)re,prs,248.22,46.08,17.02,10
ob(arbre)sse,prs,0.93,81.69,37.89,10
pour(ski)aul,prs,94.1399999999999,19.11,1.35,10
(imiter)sant,rs,,16.74,0.62,10
mono(toge)an,prs,6.88,0.6,29.2899999999999,10
pan(moul)èse,prs,3.88999999999999,0.16,0.15,10
é(sirop)elle,prs,320.17,5.7,16.5,10
vi(loge)urne,prs,0.41,45.2099999999999,6.09,10
mi(bluff)ené,prs,38.47,4.06,0.77,10
par(liste)ie,prs,44.24,71.7899999999999,435.78,10
dia(nata)ars,prs,19.02,3.59,1.08,10
re(frène)ule,prs,6595.02,0.22,6.53,10
per(sinus)oi,prs,1.01,1.91,5.84,10
ambi(rend)er,prs,0.34,84.25,316.04,10
apo(nef)atur,prs,0.17,0.41,0.06,10
ob(gaine)nce,prs,0.93,2.19999999999999,1491.29,10
en(kiosque)é,prs,2094.69,4.05,846.24,10
dys(jadis)er,prs,0.86,12.05,316.04,10
re(bise)ogne,prs,6595.02,24.89,12.91,10
sé(radi)enda,prs,1.22,14.75,5.69,10
para(hors)re,prs,17.47,71.94,17.02,10
con(oxy)iatr,prs,190.18,14.22,11.27,10
mé(lith)rium,prs,36.91,1.08,3.94,10
eu(cardio)on,prs,1.11,21.53,331.19,10
com(tom)eron,prs,28.22,0.83,9.63,10
mi(coterie)o,prs,38.47,0.0,64.91,10
mi(rage)aux1,prs,38.47,25.75,5.45,10
ad(racler)il,prs,28.56,9.32,12.29,10
pré(nous)ité,prs,209.31,4772.12,1491.88,10
anté(lot)ine,prs,8.42,13.2999999999999,56.3199999999999,10
(corbeau)uch,rs,,5.72,0.87,10
au(tzars)ole,prs,87.29,0.0,10.76,10
com(bacon)ïa,prs,28.22,4.5,2.03,10
mé(poser)ien,prs,36.91,427.529999999999,291.01,10
pén(vex)asse,prs,2.1,0.05,39.9,10
anté(porte)},prs,8.42,600.499999999999,0.21,10
sub(laid)iau,prs,3.90999999999999,21.71,0.95,10
vi(hélice)an,prs,0.41,16.79,29.2899999999999,10
ab(salut)aye,prs,1.44,529.72,3.66,10
ambi(clan)el,prs,0.34,8.83,1103.39999999999,10
(amande)ique,rs,,2.47,852.449999999999,10
tri(duo)oure,prs,12.7399999999999,2.49,2.78,10
co(traiter)o,prs,73.72,151.62,64.91,10
ob(cohue)ail,prs,0.93,0.88,29.13,10
ana(thym)ium,prs,1.48,1.17,6.47999999999999,10
uni(bout)age,prs,6.45,137.63,707.48,10
anté(ciel)um,prs,8.42,162.37,10.79,10
super(ce)ude,prs,1.7,10360.53,70.7599999999999,10
as(vapes)ude,prs,248.66,1.26,70.7599999999999,10
bis(trot)ace,prs,0.03,15.6099999999999,28.65,10
bis(via)etée,prs,0.03,6.82,0.1,10
co(ski)erine,prs,73.72,19.11,1.23,10
sur(gain)ada,prs,248.22,11.0,1.04,10
sé(masque)ir,prs,1.22,43.41,168.27,10
pro(céder)in,prs,37.76,66.31,109.48,10
sau(case)age,prs,0.04,7.71999999999999,707.48,10
con(xéra)one,prs,190.18,0.1,1.39,10
per(pote)ois,prs,1.01,84.92,80.02,10
ver(ablat)oy,prs,0.98,0.459999999999999,0.79,10
dé(abori)ote,prs,1752.69,0.31,15.2499999999999,10
dys(basket)é,prs,0.86,16.47,846.24,10
bi(copie)ace,prs,13.32,39.47,28.65,10
juxta(tic)ol,prs,0.03,3.1,39.3799999999999,10
ex(villa)ple,prs,79.38,16.61,7.91,10
en(onze)ûres,prs,2094.69,14.28,3.82,10
con(riz)être,prs,190.18,24.9399999999999,0.47,10
épi(serein)o,prs,1.27,9.47,64.91,10
(tzigane)eau,rs,,1.17,436.9,10
in(grog)aume,prs,1478.96,0.64,27.78,10
(obliger)ené,rs,,120.67,0.77,10
ex(tâter)ose,prs,79.38,3.92,12.7,10
apo(humer)re,prs,0.17,1.55,17.02,10
(inciter)ose,rs,,6.46,12.7,10
tri(pus)vore,prs,12.7399999999999,2.85,0.46,10
co(radio)ium,prs,73.72,82.23,6.47999999999999,10
ex(muter)ise,prs,79.38,20.2,75.3999999999999,10
mi(miso)urne,prs,38.47,0.23,6.09,10
sur(trio)ème,prs,248.22,2.3,1.54,10
bi(honte)eut,prs,13.32,113.38,6.61,10
ad(asthme)ol,prs,28.56,4.60999999999999,39.3799999999999,10
pré(fract)ot,prs,209.31,21.89,58.0999999999999,10
vi(sioux)et1,prs,0.41,0.43,1.48,10
per(look)ars,prs,1.01,0.07,1.08,10
sé(germe)ole,prs,1.22,2.32,10.76,10
mé(humer)ené,prs,36.91,1.55,0.77,10
vi(brut)eure,prs,0.41,67.24,0.35,10
contre(du)ïa,prs,19.71,4397.21999999999,2.03,10
bis(prud)ple,prs,0.03,52.87,7.91,10
mé(site)iatr,prs,36.91,17.17,11.27,10
ab(conte)ide,prs,1.44,268.43,29.06,10
hypo(muet)if,prs,10.42,18.5499999999999,409.409999999999,10
épi(fort)ère,prs,1.27,317.229999999999,86.54,10
ad(propri)as,prs,28.56,60.08,0.05,10
dia(nacre)ex,prs,19.02,0.63,0.42,10
per(mouise)},prs,1.01,0.81,0.21,10
anti(coco)ol,prs,9.51,7.09,39.3799999999999,10
in(yoga)iche,prs,1478.96,3.17,2.17999999999999,10
sur(cult)ais,prs,248.22,4.02,98.63,10
sur(cake)ène,prs,248.22,2.57,1.21,10
(clin)ci[VB],rs,,7.62999999999999,0.1,10
infra(toge)m,prs,2.06,0.6,1.33,10
en(angle)ade,prs,2094.69,18.79,65.47,10
é(gymnase)ir,prs,320.17,4.11,168.27,10
(veine)uchon,rs,,26.95,0.16,10
re(précis)et,prs,6595.02,60.7399999999999,229.51,10
re(tarte)oit,prs,6595.02,14.32,0.05,10
dé(trésor)en,prs,1752.69,51.5,22.18,10
é(whisky)oul,prs,320.17,30.42,0.12,10
bi(météo)ime,prs,13.32,9.03,9.5,10
co(essais)ce,prs,73.72,8.47,0.38,10
pro(jazz)eux,prs,37.76,7.38,1027.7,10
tri(bâcler)u,prs,12.7399999999999,0.82,21.57,10
hémi(vivre)o,prs,1.0,823.909999999999,64.91,10
en(béret)oit,prs,2094.69,1.5,0.05,10
(goulées)ien,rs,,0.01,291.01,10
en(soupe)èle,prs,2094.69,46.82,3.87,10
uni(mamie)um,prs,6.45,18.56,10.79,10
vi(cuire)eau,prs,0.41,44.21,436.9,10
ex(étoffe)is,prs,79.38,3.14,19.93,10
re(ego)illon,prs,6595.02,4.16,0.62,10
uni(salive)},prs,6.45,5.45,0.21,10
mi(frivole)o,prs,38.47,2.61999999999999,64.91,10
uni(kiki)ois,prs,6.45,0.53,80.02,10
eu(horde)ier,prs,1.11,2.95,847.1,10
vi(éclat)ite,prs,0.41,57.8799999999999,30.57,10
bis(dona)age,prs,0.03,0.5,707.48,10
pour(pie)ève,prs,94.1399999999999,5.22999999999999,0.71,10
mé(néo)iceps,prs,36.91,0.62,0.11,10
é(sémite)iau,prs,320.17,0.36,0.95,10
par(capter)m,prs,44.24,33.8099999999999,1.33,10
vi(éboul)nce,prs,0.41,0.16,1491.29,10
con(pré)asse,prs,190.18,21.59,39.9,10
dé(foyer)ené,prs,1752.69,30.27,0.77,10
anté(boy)aul,prs,8.42,8.36,1.35,10
(respect)ite,rs,,132.67,30.57,10
com(toupet)u,prs,28.22,2.08,21.57,10
tri(maroc)ie,prs,12.7399999999999,2.71999999999999,435.78,10
in(arme)esse,prs,1478.96,394.989999999999,279.86,10
pro(pour)age,prs,37.76,9222.85,707.48,10
vi(user)este,prs,0.41,33.14,6.47,10
au(motif)ion,prs,87.29,26.2299999999999,3498.54,10
ex(lino)eret,prs,79.38,0.38,0.42,10
sau(pic)eron,prs,0.04,5.3,9.63,10
vi(muse)ende,prs,0.41,1.82,0.03,10
as(bêler)ace,prs,248.66,0.0,28.65,10
in(disque)ot,prs,1478.96,35.43,58.0999999999999,10
co(leçon)mat,prs,73.72,41.47,1.37,10
épi(gonds)er,prs,1.27,0.87,316.04,10
in(revêche)o,prs,1478.96,0.28,64.91,10
re(reine)ple,prs,6595.02,59.05,7.91,10
a(céleri)ate,prs,2142.22,1.43,4.15,10
sau(fente)as,prs,0.04,3.92999999999999,0.05,10
su(moka)aire,prs,0.0,0.55,853.76,10
mi(gros)rium,prs,38.47,334.63,3.94,10
é(bribe)eton,prs,320.17,0.88,0.48,10
(fayots)eure,rs,,0.32,0.35,10
dé(landau)ie,prs,1752.69,0.98,435.78,10
su(guér)ette,prs,0.0,5.84,295.429999999999,10
co(selle)ève,prs,73.72,11.3,0.71,10
en(cygne)mat,prs,2094.69,7.27,1.37,10
inter(coma)},prs,65.87,12.58,0.21,10
sub(sinuer)u,prs,3.90999999999999,0.649999999999999,21.57,10
per(coca)ais,prs,1.01,19.65,98.63,10
as(bille)ote,prs,248.66,12.76,15.2499999999999,10
post(équ)one,prs,0.81,5.7,1.39,10
pré(lieu)ose,prs,209.31,181.85,12.7,10
mé(chiro)oïd,prs,36.91,0.14,0.08,10
a(mars)­[VB],prs,2142.22,12.73,0.09,10
eu(blabla)on,prs,1.11,0.81,331.19,10
ana(pustul)é,prs,1.48,0.0,846.24,10
(bruyère)ium,rs,,0.58,6.47999999999999,10
ex(oser)oire,prs,79.38,86.96,114.259999999999,10
mono(rame)ar,prs,6.88,12.0799999999999,1.54,10
ob(doter)ace,prs,0.93,3.62,28.65,10
super(ém)ple,prs,1.7,1.56,7.91,10
ob(paix)ande,prs,0.93,173.12,9.62999999999999,10
su(cygne)ois,prs,0.0,7.27,80.02,10
(poupée)aume,rs,,27.59,27.78,10
en(supér)eur,prs,2094.69,41.92,2127.06,10
sé(mésange)o,prs,1.22,0.42,64.91,10
bi(chimie)at,prs,13.32,22.71,166.91,10
dia(vif)atie,prs,19.02,14.41,0.47,10
en(puits)uor,prs,2094.69,22.11,1.04,10
péri(gai)èse,prs,6.71,25.5999999999999,0.15,10
anté(rave)an,prs,8.42,1.46,29.2899999999999,10
re(syno)eron,prs,6595.02,1.31,9.63,10
dys(dette)an,prs,0.86,27.5,29.2899999999999,10
su(ému)icide,prs,0.0,10.74,12.37,10
post(poire)m,prs,0.81,7.58,1.33,10
as(morve)one,prs,248.66,8.08,1.39,10
ab(hôtel)ice,prs,1.44,115.899999999999,312.58,10
ab(grue)otte,prs,1.44,4.76,3.13,10
sub(kaki)ice,prs,3.90999999999999,0.84,312.58,10
su(police)il,prs,0.0,1.9,12.29,10
ab(oie)ifère,prs,1.44,9.21999999999999,6.34,10
sau(palace)s,prs,0.04,4.85,2.31,10
vi(tonne)aul,prs,0.41,18.9099999999999,1.35,10
as(recul)ote,prs,248.66,54.48,15.2499999999999,10
(échouer)ole,rs,,26.1699999999999,10.76,10
bis(code)ace,prs,0.03,57.79,28.65,10
(rauque)iste,rs,,0.44,322.749999999999,10
com(guère)on,prs,28.22,17.02,331.19,10
syn(crotte)é,prs,28.31,7.27,846.24,10
ob(lapsus)um,prs,0.93,0.93,10.79,10
é(caporal)ïa,prs,320.17,10.18,2.03,10
ana(noir)ure,prs,1.48,228.519999999999,595.65,10
vi(latin)ose,prs,0.41,11.17,12.7,10
sub(matin)ar,prs,3.90999999999999,292.78,1.54,10
en(barjo)eul,prs,2094.69,1.67,2.42,10
ultra(rite)s,prs,0.03,17.68,2.31,10
ab(lagon)ûre,prs,1.44,0.71,7.59,10
a(frich)urne,prs,2142.22,0.0,6.09,10
vi(élixir)ot,prs,0.41,1.52,58.0999999999999,10
co(futur)uch,prs,73.72,49.54,0.87,10
a(crâne)isse,prs,2142.22,33.17,0.95,10
dys(roue)one,prs,0.86,22.11,1.39,10
mi(mettre)ie,prs,38.47,1192.07,435.78,10
sur(neuf)ail,prs,248.22,61.0899999999999,29.13,10
ver(nom)eure,prs,0.98,666.0,0.35,10
as(fleuve)ïa,prs,248.66,21.58,2.03,10
é(siphon)oit,prs,320.17,0.78,0.05,10
é(pitre)aste,prs,320.17,1.55,8.28,10
ab(over)este,prs,1.44,4.81,6.47,10
pour(fade)an,prs,94.1399999999999,2.4,29.2899999999999,10
ob(griffe)é2,prs,0.93,9.95,2.42,10
mé(buts)vore,prs,36.91,4.63,0.46,10
re(pilori)in,prs,6595.02,0.78,109.48,10
mi(avirons)m,prs,38.47,0.38,1.33,10
a(confort)as,prs,2142.22,35.51,0.05,10
in(asie)aine,prs,1478.96,4.33,72.1799999999999,10
in(ocul)iard,prs,1478.96,4.77,20.93,10
ver(cri)eret,prs,0.98,161.779999999999,0.42,10
as(imper)oïd,prs,248.66,1.95,0.08,10
mé(vitre)ère,prs,36.91,26.1899999999999,86.54,10
sur(roc)aine,prs,248.22,3.91,72.1799999999999,10
ver(foc)igne,prs,0.98,0.29,5.3,10
ex(flanquer),pr,79.38,4.51,,10
pour(onto)as,prs,94.1399999999999,0.14,0.05,10
eu(par)erine,prs,1.11,1781.89999999999,1.23,10
pour(venin)o,prs,94.1399999999999,5.75,64.91,10
ad(chat)etés,prs,28.56,97.41,7.22,10
mi(quérir)é2,prs,38.47,7.43,2.42,10
bi(épargn)if,prs,13.32,26.4999999999999,409.409999999999,10
dé(ragots)an,prs,1752.69,5.71,29.2899999999999,10
dia(bette)if,prs,19.02,1.46,409.409999999999,10
su(boy)oline,prs,0.0,8.36,0.01,10
sé(main)eron,prs,1.22,530.92,9.63,10
as(canot)ois,prs,248.66,4.58,80.02,10
ab(perdre)oi,prs,1.44,591.38,5.84,10
ob(goth)bule,prs,0.93,1.65,0.96,10
vi(islam)aud,prs,0.41,2.84,106.029999999999,10
com(gaî)ande,prs,28.22,0.55,9.62999999999999,10
é(censer)ude,prs,320.17,62.5199999999999,70.7599999999999,10
pro(boum)non,prs,37.76,13.9,0.26,10
eu(sauver)ir,prs,1.11,262.21,168.27,10
sé(hâte)isse,prs,1.22,25.34,0.95,10
post(les)oit,prs,0.81,9983.31,0.05,10
apo(tolérer),pr,0.17,19.94,,10
bi(céleri)er,prs,13.32,1.43,316.04,10
en(besoin)ot,prs,2094.69,771.24,58.0999999999999,10
vi(rétif)mat,prs,0.41,0.18,1.37,10
épi(bêta)ère,prs,1.27,4.26,86.54,10
é(popote)ace,prs,320.17,0.4,28.65,10
ad(baltes)um,prs,28.56,0.47,10.79,10
contre(nég)},prs,19.71,0.559999999999999,0.21,10
ad(délire)é2,prs,28.56,27.8399999999999,2.42,10
arch(mugir)u,prs,4.60999999999999,0.08,21.57,10
en(pitié)one,prs,2094.69,83.48,1.39,10
tri(acu)inet,prs,12.7399999999999,0.67,1.02,10
sub(pépé)aye,prs,3.90999999999999,5.3,3.66,10
uni(rog)sant,prs,6.45,0.31,0.62,10
mono(stup)on,prs,6.88,1.57,331.19,10
inter(gyro)i,prs,65.87,0.56,9.2,10
en(rival)ois,prs,2094.69,9.79999999999999,80.02,10
ex(décor)oit,prs,79.38,27.88,0.05,10
as(game)émie,prs,248.66,0.37,0.23,10
uni(prob)oit,prs,6.45,1.55,0.05,10
ob(bond)ûres,prs,0.93,13.9599999999999,3.82,10
juxta(tas)ce,prs,0.03,92.98,0.38,10
ex(derme)ier,prs,79.38,0.59,847.1,10
a(pinard)ore,prs,2142.22,0.39,5.18999999999999,10
sur(déjà)eau,prs,248.22,692.73,436.9,10
tri(égo)aux1,prs,12.7399999999999,14.86,5.45,10
ver(kit)iard,prs,0.98,6.99,20.93,10
su(bouche)oy,prs,0.0,136.07,0.79,10
mi(zèle)urne,prs,38.47,5.60999999999999,6.09,10
mé(frémir)ex,prs,36.91,5.14999999999999,0.42,10
bi(mince)ure,prs,13.32,31.34,595.65,10
entre(vif)el,prs,18.95,14.41,1103.39999999999,10
bi(mini)enée,prs,13.32,6.79,0.03,10
a(lampée)et1,prs,2142.22,0.25,1.48,10
ad(bal)estre,prs,28.56,30.24,7.34,10
mé(séminée)i,prs,36.91,0.02,9.2,10
mi(injure)al,prs,38.47,5.23,1125.04,10
